addr	block	size
0xdd4ee416fa77F7762A37d8C3ae431d4f8E080710	10152202	1
0x7f25555A0C85B53Cb8934960D0e4ae2DF65CeCaB	10153854	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10156431	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185513	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185575	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185587	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185602	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185606	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10185613	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10585465	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10585471	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10585471	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10585471	1
0x434DeD09939b64CD76BAA81f9A394283D4C71F05	10794495	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10156567	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10156574	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10156729	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10156750	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10156750	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10157118	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10157120	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10174882	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10174888	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10177379	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10177389	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10177639	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10203245	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10203245	1
0x2243238a8Fc62e97206a15C97621D1286C990577	10161015	0.1
0x16767CE2aAe248aa2fD0A6FC601fDA7184bd5638	10157395	1
0x16767CE2aAe248aa2fD0A6FC601fDA7184bd5638	10357608	1
0x16767CE2aAe248aa2fD0A6FC601fDA7184bd5638	10357607	10
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10158714	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10158732	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167201	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167752	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167762	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167769	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167779	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167790	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10167793	1
0xe81041ADd01E47716254c079f2F4a3E617CBE015	10158709	10
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159120	1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	9439283	10
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	9741784	10
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	9741787	10
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	9994496	10
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159313	0.1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159328	0.1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159333	0.1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159343	0.1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159346	0.1
0xe0F87651D3B65641C0FE1B71C5fBE88236D4b2E6	10159586	0.1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159277	1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159277	1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159282	1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159287	1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	9343558	10
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	9343571	10
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	9343574	10
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10002881	10
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10002883	10
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159292	0.1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159292	0.1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159292	0.1
0x0F416BC2d310A1C32bC1081cf354c15FD10d4802	10159292	0.1
0x7dD635d6d59e0EE855cA17393afaeEc3D823a412	10160635	1
0x7dD635d6d59e0EE855cA17393afaeEc3D823a412	9366450	0.1
0xF0360dcfD413DEbfEC4449dF82b1C8dD808A81f9	10163065	1
0xF0360dcfD413DEbfEC4449dF82b1C8dD808A81f9	10163035	10
0xF0360dcfD413DEbfEC4449dF82b1C8dD808A81f9	10163042	10
0xF0360dcfD413DEbfEC4449dF82b1C8dD808A81f9	10163046	10
0xF0360dcfD413DEbfEC4449dF82b1C8dD808A81f9	10163054	10
0x7B46fF0E1f84C882878100E56Ff7b1863CF8245A	10166910	1
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	10167100	1
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9776882	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9812656	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9819526	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9838864	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9847511	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9852164	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9852213	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	9852218	10
0x728345dDf08136C754B4A85Cf64aAACcA15db04f	10201515	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167734	1
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167799	1
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167822	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167873	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167882	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167891	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167895	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167904	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167919	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167923	10
0xb1132a350719E6955a6Bd0245295D889dcb9b54B	10167928	10
0xBD1f7d88C76A86C60d41bDDD4819fAe404e7151E	10169352	1
0x350F03fD61854540b10Bcb262fabABD5B23277E3	10172138	1
0x350F03fD61854540b10Bcb262fabABD5B23277E3	10175342	1
0x350F03fD61854540b10Bcb262fabABD5B23277E3	10178896	1
0x7E3E3572b486C108535188a13FD036771e202caC	10172337	1
0x7E3E3572b486C108535188a13FD036771e202caC	10172343	1
0xc41DDdD3fd3788E1021868434f0E9940af52A893	10176050	1
0xc41DDdD3fd3788E1021868434f0E9940af52A893	10176058	1
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10180770	1
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10180943	1
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10305097	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10305144	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10307772	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10478757	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10478773	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10481382	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10516556	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10550807	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10551291	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10630681	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10637207	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10637293	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10747538	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	11134762	10
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10793758	100
0xbDd7d0D0ff36A9F333846D4a149C86b51E3407Ae	10793776	100
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182508	1
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182517	1
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182521	1
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182479	10
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182487	10
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182492	10
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182495	10
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182499	10
0x4E6a887C0Be9302f8359012E9d8dDbCa0FC13E71	10182504	10
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10188189	1
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10188192	1
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10188193	1
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10188193	1
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10172234	10
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10172234	10
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10172240	10
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10172244	10
0xc2785959CaFa11C2abeaFD10A0843E67a0573C57	10172245	10
0x0531c3301c31499F40bD0354a5492F687bCE2250	10188622	1
0x0531c3301c31499F40bD0354a5492F687bCE2250	10225774	1
0x0531c3301c31499F40bD0354a5492F687bCE2250	10229338	1
0x0531c3301c31499F40bD0354a5492F687bCE2250	10181469	10
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10189089	1
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10189094	1
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10188982	10
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10188986	10
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10188993	10
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10189001	10
0x12eA158d479A5e3f10EF3F3c6f18569F854bBE3E	10189012	10
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10192206	1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10192180	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10192230	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10192493	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10193384	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10193437	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10193675	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10193696	0.1
0xcb922421c00b4e93a720c475e65a5076d39fBA2e	10193734	0.1
0x8B34aaC2c1E279CF2bE08526007a4d05996A8A84	10193046	1
0x8B34aaC2c1E279CF2bE08526007a4d05996A8A84	10193051	1
0x8B34aaC2c1E279CF2bE08526007a4d05996A8A84	10193060	1
0x121dCE5583fE0950fe59Fa68f35EA5690eFBA25f	10194676	1
0xA859C77685C3AAbE4b9B68524fF81bda27bcb604	10194800	1
0x481A981d40875cC110EefA3640583CE633fD8cc1	10195063	1
0x481A981d40875cC110EefA3640583CE633fD8cc1	10195067	1
0x481A981d40875cC110EefA3640583CE633fD8cc1	10195059	10
0x5275E440ab24A29e90d7658801eAEDC613BBD970	10195146	1
0x67ED5321f6F11593A8eF24231de914E838bca955	10195946	1
0x67ED5321f6F11593A8eF24231de914E838bca955	10182150	10
0x10242BB4DB2F31D01BFda7F629DaEbA2F2C7B9d6	10200594	1
0x10242BB4DB2F31D01BFda7F629DaEbA2F2C7B9d6	10200603	1
0xc6907ed22357E5402Bcaa513cbeb816612a5D2db	10201372	1
0xc6907ed22357E5402Bcaa513cbeb816612a5D2db	10204487	1
0xc6907ed22357E5402Bcaa513cbeb816612a5D2db	10223663	1
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201917	1
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201816	10
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201831	10
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201836	10
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201844	10
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201851	10
0x2FfbFb5c22bA531Cdc95b36f17cC9a79d8D378ee	10201859	10
0x6fc46B64e3DE0A4962D15a75129F39a9068C6F10	10206656	1
0x6fc46B64e3DE0A4962D15a75129F39a9068C6F10	10206662	1
0x6fc46B64e3DE0A4962D15a75129F39a9068C6F10	10206665	1
0xa457F2aE05686e5DC1E0A77Dd3562CfeFA8732C8	10207631	1
0xa457F2aE05686e5DC1E0A77Dd3562CfeFA8732C8	10207641	1
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10207772	1
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211668	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211679	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211706	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211708	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211715	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211722	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211722	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211727	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211750	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211759	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211761	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211765	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211772	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211780	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211781	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211790	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211795	10
0x11a0Db8452ec56c1d4f7b325E8d864b8a0E1Fd8A	10211800	10
0x871930f59563f379F00070DFc59876e05E730f89	10209752	1
0x871930f59563f379F00070DFc59876e05E730f89	9162037	0.1
0x546355563D03803b26F1700b4f4d7e28D488aB85	10213537	1
0x546355563D03803b26F1700b4f4d7e28D488aB85	11070712	10
0x8a3D2A429f6081400Dad2e839cE27D17eC494781	10214660	1
0x8a3D2A429f6081400Dad2e839cE27D17eC494781	10214662	1
0xBe36AE2592c41f903751EDc6edcAEb847C757f6f	10215015	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215767	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215781	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215781	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215781	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215787	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215812	1
0xd2b4805272aDFCc53F90526Bc48FB0638395110d	10215873	1
0x41B98EB8117a62fEa411AF35995ef86Bb79c24fc	10218335	1
0x443363DfE3c1644DB7cc8085a1ED19aFb90B0b59	10220178	1
0x443363DfE3c1644DB7cc8085a1ED19aFb90B0b59	10220162	0.1
0xF1463Aa975488E822521E62cFfeedA31bC82Cd73	10220305	1
0xF1463Aa975488E822521E62cFfeedA31bC82Cd73	10388233	10
0xF1463Aa975488E822521E62cFfeedA31bC82Cd73	11004863	10
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220433	1
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220441	0.1
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220442	0.1
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220444	0.1
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220451	0.1
0x49B73CC9dCaad23492eFA322e9aD59058Cb13AA4	10220461	0.1
0x6629C7199EcC6764383dfB98B229AC8c540Fc76F	10223079	1
0x99f62050a4523E44D76174A0111aaf4d701B803a	10223275	1
0x99f62050a4523E44D76174A0111aaf4d701B803a	10223279	1
0x5B175DB93B0476aDdbe6C6587a5F8276a6225709	10226120	1
0x5B175DB93B0476aDdbe6C6587a5F8276a6225709	10095997	0.1
0xEE7fc737f50899D028F7129C3Aa299b071949B60	10226778	1
0x2844932A8ba61BD56fe6169FC46dCBCa6128e975	10228932	1
0x2844932A8ba61BD56fe6169FC46dCBCa6128e975	10223906	10
0x2844932A8ba61BD56fe6169FC46dCBCa6128e975	10223907	10
0x2844932A8ba61BD56fe6169FC46dCBCa6128e975	10223908	10
0x2844932A8ba61BD56fe6169FC46dCBCa6128e975	10252940	10
0xdcc142939023E3531c4FcB2d649a8fedFD8AE759	10229030	1
0xdcc142939023E3531c4FcB2d649a8fedFD8AE759	10245236	10
0x9B3e1eF584156AfF9c6FFF14EE9038F1187D4506	10231530	1
0x9B3e1eF584156AfF9c6FFF14EE9038F1187D4506	10231555	1
0x9B3e1eF584156AfF9c6FFF14EE9038F1187D4506	10231555	1
0x9B3e1eF584156AfF9c6FFF14EE9038F1187D4506	10231566	1
0x1F2be440a818B3B87069af6eC20528C6DbEc429B	10232172	1
0x1F2be440a818B3B87069af6eC20528C6DbEc429B	10006413	0.1
0x1F2be440a818B3B87069af6eC20528C6DbEc429B	10040889	0.1
0x1F2be440a818B3B87069af6eC20528C6DbEc429B	10040889	0.1
0x211B6a1137BF539B2750e02b9E525CF5757A35aE	10233288	1
0x0BA2FeE4e111a20Eb921Fe6542fC760580bF8695	10234876	1
0xF9963dbe9438A5ECb62e5e7c2C081C3d12D48dd5	10240209	1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	10240437	1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8511567	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8753920	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8753932	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754105	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754116	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754143	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754268	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754350	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754360	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754547	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754552	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754568	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754573	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8754588	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775224	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775227	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775242	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775245	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775250	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775258	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775258	0.1
0xb4F6aE2cca59f0Ea3fB2559e32C61dF753Bb542A	8775264	0.1
0x72C6725f144CC741a2A0EB8e45c8E716ED018eB5	10240459	1
0x72C6725f144CC741a2A0EB8e45c8E716ED018eB5	10240463	1
0x72C6725f144CC741a2A0EB8e45c8E716ED018eB5	10240469	1
0x03f35Bf158c39dE0D3a9E59C60CD5Dfdd89012d6	10245300	1
0x03f35Bf158c39dE0D3a9E59C60CD5Dfdd89012d6	10245275	0.1
0x03f35Bf158c39dE0D3a9E59C60CD5Dfdd89012d6	10272418	0.1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248068	1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248100	1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248109	1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248130	1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248153	1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248127	0.1
0x98BbE04eb8C802c4C2490526a115E33bcE85fa4b	10248130	0.1
0x3dE712784baf97260455aE25fb74f574EC9c1add	10249058	1
0x3dE712784baf97260455aE25fb74f574EC9c1add	10249058	1
0x3dDF2eEB07121737CC2a3849a32e39cB74e0D822	10249107	1
0x3dDF2eEB07121737CC2a3849a32e39cB74e0D822	10249117	1
0x72a5Ba942a401C4BD08a32963B75f971292213a8	10251732	1
0x8622bd4dC0D000D74F7aa453F6A86BA2eeB64e4b	10252397	1
0x8622bd4dC0D000D74F7aa453F6A86BA2eeB64e4b	9963475	0.1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10254099	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10311164	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10311169	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10311172	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10459962	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10460025	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10460037	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10460080	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10460098	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10466829	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10466894	1
0x0497D4D85F8ee7910C06b84E7D22e53f4a1a43D4	10590334	1
0xBd19EAba8Ada0e73e505261De3F0d374BDD809CA	10256560	1
0xAC288d6A0e4a3C47d733d443aBEe9e764C407210	10256632	1
0xAC288d6A0e4a3C47d733d443aBEe9e764C407210	10256754	10
0xAC288d6A0e4a3C47d733d443aBEe9e764C407210	10237882	0.1
0xFC143f933BAdBEfe4E769047745cc23E02DE0E90	10257290	1
0x238bdF5f49f755544b2Ed1050632F44eA5634E55	10258662	1
0xEC5c57E1B8bA712DDf50F9b48edAA5CF4E8aa4C2	10259228	1
0xEC5c57E1B8bA712DDf50F9b48edAA5CF4E8aa4C2	10259232	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10262930	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10262944	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10262955	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10320092	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10370444	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10377220	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10460500	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10524578	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10554934	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10589806	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10589853	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10593978	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10596325	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10598156	1
0x2e761590EE43e6b1D9E8Db8E736283F020212188	10600827	1
0x5bd685375c21375165438CA7f3EAE7EC4fADe8C5	10264002	1
0x040e5B2C3C06FaB2c687bdbfdB5F4eE3088d2031	10264615	1
0xBBCcf6CaB5b3AEC26b0CbC6095b5b6DDBacfd59a	10264987	1
0xBBCcf6CaB5b3AEC26b0CbC6095b5b6DDBacfd59a	10211790	10
0xF9f23B02BEb7694f75083FF4E7ef3ce362c1FAC5	10265115	1
0xF9f23B02BEb7694f75083FF4E7ef3ce362c1FAC5	10265203	1
0xe0e3340b45ac06EACC11fDC6B32a7A97973Acc06	10265353	1
0xe0e3340b45ac06EACC11fDC6B32a7A97973Acc06	10265359	1
0xe0e3340b45ac06EACC11fDC6B32a7A97973Acc06	10265359	1
0xe0e3340b45ac06EACC11fDC6B32a7A97973Acc06	10265307	0.1
0x19Bb7A5de6d6fAeCb36962477Df0C2Ea790c00D8	10265739	1
0x19Bb7A5de6d6fAeCb36962477Df0C2Ea790c00D8	10265739	1
0x19Bb7A5de6d6fAeCb36962477Df0C2Ea790c00D8	10265755	1
0x19Bb7A5de6d6fAeCb36962477Df0C2Ea790c00D8	10265791	1
0x5F82C97e9b1755237692a946aE814998Bc0e2124	10266697	1
0x24669f61878A1DdA753Fd92F9B9E817fD38Dce14	10270130	1
0x24669f61878A1DdA753Fd92F9B9E817fD38Dce14	10270138	1
0x24669f61878A1DdA753Fd92F9B9E817fD38Dce14	11213341	1
0x24669f61878A1DdA753Fd92F9B9E817fD38Dce14	11213277	10
0xB4a070adb7c2020d4A64aC59476C80c23De32E5E	10271828	1
0xB4a070adb7c2020d4A64aC59476C80c23De32E5E	10303348	10
0x45571979d81c0a2B6eb504c1675E30B078FC0427	10273438	1
0x12bb2D969b59Ff2830c1C6D760A2b87e8204109c	10274716	1
0x12bb2D969b59Ff2830c1C6D760A2b87e8204109c	10274641	0.1
0x12bb2D969b59Ff2830c1C6D760A2b87e8204109c	10335853	0.1
0x63CeaD176085285a17322f81A5c64037D0fEaE22	10276153	1
0x63CeaD176085285a17322f81A5c64037D0fEaE22	10875504	10
0x63CeaD176085285a17322f81A5c64037D0fEaE22	10875516	10
0x52AF239D8169314C6c1FF51539158E55B65A1a99	10278332	1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	10413682	1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	10453584	1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	9592563	0.1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	9592563	0.1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	9592563	0.1
0x52AF239D8169314C6c1FF51539158E55B65A1a99	9592563	0.1
